"","field_1","field_2","field_3","field_4","X_mean"
"509",4476,10.7399999999907,0.990000000223517,6.01,30
"510",4477,11.7099999999627,0.990000000223517,6.7,30
"511",4480,13.6699999999255,0.990000000223517,6.39,35
"512",4481,14.640000000014,0.990000000223517,6.51,35
"513",4483,16.5999999999767,0.990000000223517,6.42,40
"514",4484,17.5699999999488,0.990000000223517,6.5,40
"515",4485,18.5499999999302,0.990000000223517,6.51,30
"516",4486,19.5199999999022,0.990000000223517,7.02,30
"517",4488,21.4799999999814,0.990000000223517,6.32,35
"518",4489,22.4499999999534,0.990000000223517,6.09,35
"519",4492,24.4099999999162,0.990000000223517,6.48,40
"520",4493,25.3800000000047,0.990000000223517,6.85,40
"521",4623,1.94999999995343,0,5.96,30
"522",4624,2.92999999993481,0,6.34,30
"523",4626,4.88000000000466,0,6.99,35
"524",4628,6.82999999995809,0,6.09,40
"525",4629,7.80999999993946,0,6.06,40
"526",4630,8.78999999992084,0,5.52,0
"527",4631,9.76000000000931,0,5.51,0
"528",4632,10.7399999999907,0,5.62,30
"529",4633,11.7099999999627,0,6.34,30
"530",4635,13.6699999999255,0,6.65,35
"531",4636,14.640000000014,0,5.91,35
"532",4638,16.5999999999767,0,6.41,40
"533",14313,8.78999999992084,30.7099999999627,5.88,0
"534",14314,9.76000000000931,30.7099999999627,6.8,30
"535",14315,10.7399999999907,30.7099999999627,6.77,30
"536",14317,12.6899999999441,30.7099999999627,5.72,35
"537",14319,13.6699999999255,30.7099999999627,6.13,35
"538",14321,15.6199999999953,30.7099999999627,6.66,40
"539",14322,16.5999999999767,30.7099999999627,6.09,40
"540",14323,17.5699999999488,30.7099999999627,6.32,30
"541",14324,18.5499999999302,30.7099999999627,6.48,30
"542",14326,20.5,30.7099999999627,6.75,35
"543",14330,23.4299999999348,30.7099999999627,6.57,40
"544",14472,0,29.7200000002049,6.79,30
"545",14473,0.979999999981374,29.7200000002049,6.82,30
"546",14475,2.92999999993481,29.7200000002049,6.73,35
"547",14476,3.90999999991618,29.7200000002049,6.8,35
"548",14478,5.85999999998603,29.7200000002049,7.04,40
"549",14479,6.82999999995809,29.7200000002049,6.69,40
"550",14480,7.80999999993946,29.7200000002049,5.67,0
"551",14481,8.78999999992084,29.7200000002049,5.6,0
"552",14482,9.76000000000931,29.7200000002049,6.49,30
"553",14483,10.7399999999907,29.7200000002049,6.83,30
"554",14485,12.6899999999441,29.7200000002049,6.35,35
"555",14486,13.6699999999255,29.7200000002049,6.62,35
"556",14488,15.6199999999953,29.7200000002049,6.87,40
"557",14489,16.5999999999767,29.7200000002049,6.66,40
"558",14490,17.5699999999488,29.7200000002049,6.78,30
"559",14491,18.5499999999302,29.7200000002049,6.92,30
"560",14493,20.5,29.7200000002049,6.96,35
"561",14494,21.4799999999814,29.7200000002049,6.78,35
"562",14496,23.4299999999348,29.7200000002049,6.72,40
"563",14631,0,28.7299999999814,6.87,30
"564",14632,0.979999999981374,28.7299999999814,6.93,30
"565",14634,2.92999999993481,28.7299999999814,6.83,35
"566",14635,3.90999999991618,28.7299999999814,6.98,35
"567",14637,5.85999999998603,28.7299999999814,7,40
"568",14638,6.82999999995809,28.7299999999814,6.72,40
"569",14639,7.80999999993946,28.7299999999814,5.61,0
"570",14640,8.78999999992084,28.7299999999814,5.54,0
"571",14641,9.76000000000931,28.7299999999814,6.31,30
"572",14642,10.7399999999907,28.7299999999814,6.78,30
"573",14644,12.6899999999441,28.7299999999814,6.83,35
"574",14645,13.6699999999255,28.7299999999814,6.76,35
"575",14647,15.6199999999953,28.7299999999814,7.01,40
"576",14648,16.5999999999767,28.7299999999814,6.56,40
"577",14649,17.5699999999488,28.7299999999814,6.69,30
"578",14650,18.5499999999302,28.7299999999814,6.99,30
"579",14652,20.5,28.7299999999814,6.7,35
"580",14653,21.4799999999814,28.7299999999814,6.88,35
"581",14655,23.4299999999348,28.7299999999814,6.58,40
"582",14656,24.4099999999162,28.7299999999814,6.82,40
